date,state,cases,deaths,accumulated_cases,accumulated_deaths
2021-02-22,Texas,7331,163,2604710,42484
2021-02-23,Texas,10267,244,2614977,42728
2021-02-24,Texas,7596,325,2622573,43053
2021-02-25,Texas,7811,297,2630384,43350
2021-02-26,Texas,10882,283,2641266,43633
2021-02-27,Texas,5415,139,2646681,43772
2021-02-28,Texas,3602,177,2650283,43949
2021-03-01,Texas,8106,129,2658389,44078
2021-03-02,Texas,7177,275,2665566,44353
2021-03-03,Texas,7549,274,2673115,44627
2021-03-04,Texas,7522,293,2680637,44920
2021-03-05,Texas,5554,275,2686191,45195
2021-03-06,Texas,3594,186,2689785,45381
2021-03-07,Texas,2788,65,2692573,45446
2021-03-08,Texas,3960,124,2696533,45570
2021-03-09,Texas,5380,184,2701913,45754
2021-03-10,Texas,5321,202,2707234,45956
2021-03-11,Texas,6153,212,2713387,46168
2021-03-12,Texas,5198,223,2718585,46391
2021-03-13,Texas,2846,141,2721431,46532
2021-03-14,Texas,2712,56,2724143,46588
2021-03-15,Texas,4656,106,2728799,46694
2021-03-16,Texas,5823,133,2734622,46827
2021-03-17,Texas,4541,173,2739163,47000
2021-03-18,Texas,3396,199,2742559,47199
2021-03-19,Texas,3893,166,2746452,47365
2021-03-20,Texas,2453,97,2748905,47462
2021-03-21,Texas,2307,45,2751212,47507
2021-03-22,Texas,3408,109,2754620,47616
2021-03-23,Texas,4353,85,2758973,47701
2021-03-24,Texas,3789,163,2762762,47864
2021-03-25,Texas,5358,129,2768120,47993
2021-03-26,Texas,3899,133,2772019,48126
2021-03-27,Texas,3073,86,2775092,48212
2021-03-28,Texas,2970,51,2778062,48263
2021-03-29,Texas,4493,46,2782555,48309
2021-03-30,Texas,3406,111,2785961,48420
2021-03-31,Texas,4069,120,2790030,48540
2021-04-01,Texas,3655,114,2793685,48654
2021-04-02,Texas,2006,101,2795691,48755
2021-04-03,Texas,1675,76,2797366,48831
2021-04-04,Texas,1000,20,2798366,48851
2021-04-05,Texas,4940,30,2803306,48881
2021-04-06,Texas,4198,87,2807504,48968
2021-04-07,Texas,3911,108,2811415,49076
2021-04-08,Texas,4484,98,2815899,49174
2021-04-09,Texas,3238,106,2819137,49280
2021-04-10,Texas,2433,65,2821570,49345
2021-04-11,Texas,1448,24,2823018,49369
2021-04-12,Texas,5550,24,2828568,49393
2021-04-13,Texas,4813,63,2833381,49456
2021-04-14,Texas,3593,68,2836974,49524
2021-04-15,Texas,3323,83,2840297,49607
2021-04-16,Texas,3011,69,2843308,49676
2021-04-17,Texas,1805,50,2845113,49726
2021-04-18,Texas,1439,33,2846552,49759
2021-04-19,Texas,4695,21,2851247,49780
2021-04-20,Texas,4699,49,2855946,49829
2021-04-21,Texas,4055,87,2860001,49916
2021-04-22,Texas,3675,68,2863676,49984
2021-04-23,Texas,2614,64,2866290,50048
2021-04-24,Texas,1985,42,2868275,50090
2021-04-25,Texas,1480,13,2869755,50103
2021-04-26,Texas,4395,33,2874150,50136
2021-04-27,Texas,3740,60,2877890,50196
2021-04-28,Texas,4128,78,2882018,50274
2021-04-29,Texas,3551,65,2885569,50339
2021-04-30,Texas,3683,67,2889252,50406
2021-05-01,Texas,2012,52,2891264,50458
2021-05-02,Texas,1240,15,2892504,50473
2021-05-03,Texas,4105,14,2896609,50487
2021-05-04,Texas,2747,80,2899356,50567
2021-05-05,Texas,2247,59,2901603,50626
2021-05-06,Texas,2598,64,2904201,50690
2021-05-07,Texas,2883,58,2907084,50748
2021-05-08,Texas,1415,38,2908499,50786
2021-05-09,Texas,1251,17,2909750,50803
2021-05-10,Texas,2664,25,2912414,50828
2021-05-11,Texas,2916,55,2915330,50883
2021-05-12,Texas,2438,70,2917768,50953
2021-05-13,Texas,2236,50,2920004,51003
2021-05-14,Texas,2434,65,2922438,51068
2021-05-15,Texas,1085,37,2923523,51105
2021-05-16,Texas,665,0,2924188,51105
2021-05-17,Texas,2118,34,2926306,51139
2021-05-18,Texas,3428,41,2929734,51180
2021-05-19,Texas,1896,58,2931630,51238
2021-05-20,Texas,1684,45,2933314,51283
2021-05-21,Texas,1543,43,2934857,51326
2021-05-22,Texas,949,40,2935806,51366
2021-05-23,Texas,748,15,2936554,51381
2021-05-24,Texas,2862,29,2939416,51410
2021-05-25,Texas,2520,43,2941936,51453
2021-05-26,Texas,1624,63,2943560,51516
2021-05-27,Texas,1737,56,2945297,51572
2021-05-28,Texas,1653,53,2946950,51625
2021-05-29,Texas,665,35,2947615,51660
2021-05-30,Texas,165,12,2947780,51672
2021-05-31,Texas,153,1,2947933,51673
2021-06-01,Texas,702,16,2948635,51689
2021-06-02,Texas,2347,52,2950982,51741
2021-06-03,Texas,3104,57,2954086,51798
2021-06-04,Texas,1636,47,2955722,51845
2021-06-05,Texas,1294,29,2957016,51874
2021-06-06,Texas,630,17,2957646,51891
2021-06-07,Texas,819,17,2958465,51908
2021-06-08,Texas,1845,41,2960310,51949
2021-06-09,Texas,6951,37,2967261,51986
2021-06-10,Texas,1853,33,2969114,52019
2021-06-11,Texas,1138,45,2970252,52064
2021-06-12,Texas,823,32,2971075,52096
2021-06-13,Texas,423,9,2971498,52105
2021-06-14,Texas,883,11,2972381,52116
2021-06-15,Texas,1081,31,2973462,52147
2021-06-16,Texas,2254,38,2975716,52185
2021-06-17,Texas,783,34,2976499,52219
2021-06-18,Texas,1081,47,2977580,52266
2021-06-19,Texas,1719,15,2979299,52281
2021-06-20,Texas,373,11,2979672,52292
2021-06-21,Texas,653,8,2980325,52300
2021-06-22,Texas,1890,28,2982215,52328
2021-06-23,Texas,1136,35,2983351,52363
2021-06-24,Texas,1678,33,2985029,52396
2021-06-25,Texas,1684,30,2986713,52426
2021-06-26,Texas,1500,23,2988213,52449
2021-06-27,Texas,176,9,2988389,52458
2021-06-28,Texas,864,6,2989253,52464
2021-06-29,Texas,1725,30,2990978,52494
2021-06-30,Texas,2986,24,2993964,52518
2021-07-01,Texas,1310,36,2995274,52554
2021-07-02,Texas,1878,43,2997152,52597
2021-07-03,Texas,1229,24,2998381,52621
2021-07-04,Texas,219,13,2998600,52634
2021-07-05,Texas,537,0,2999137,52634
2021-07-06,Texas,1171,22,3000308,52656
2021-07-07,Texas,4060,25,3004368,52681
2021-07-08,Texas,2357,34,3006725,52715
2021-07-09,Texas,2400,36,3009125,52751
2021-07-10,Texas,1596,17,3010721,52768
2021-07-11,Texas,430,4,3011151,52772
2021-07-12,Texas,1814,24,3012965,52796
2021-07-13,Texas,5332,28,3018297,52824
2021-07-14,Texas,4768,31,3023065,52855
2021-07-15,Texas,3009,37,3026074,52892
2021-07-16,Texas,4682,27,3030756,52919
2021-07-17,Texas,2633,28,3033389,52947
2021-07-18,Texas,1746,9,3035135,52956
2021-07-19,Texas,2553,10,3037688,52966
2021-07-20,Texas,4785,26,3042473,52992
2021-07-21,Texas,7810,43,3050283,53035
2021-07-22,Texas,7558,35,3057841,53070
2021-07-23,Texas,6812,48,3064653,53118
2021-07-24,Texas,5046,23,3069699,53141
2021-07-25,Texas,1398,15,3071097,53156
2021-07-26,Texas,5300,15,3076397,53171
2021-07-27,Texas,11881,39,3088278,53210
2021-07-28,Texas,8769,65,3097047,53275
2021-07-29,Texas,15475,34,3112522,53309
2021-07-30,Texas,14195,58,3126717,53367
2021-07-31,Texas,5631,35,3132348,53402
2021-08-01,Texas,3347,18,3135695,53420
2021-08-02,Texas,8245,30,3143940,53450
2021-08-03,Texas,20135,64,3164075,53514
2021-08-04,Texas,11649,65,3175724,53579
2021-08-05,Texas,17534,77,3193258,53656
2021-08-06,Texas,24559,74,3217817,53730
2021-08-07,Texas,11265,58,3229082,53788
2021-08-08,Texas,2372,28,3231454,53816
2021-08-09,Texas,11712,37,3243166,53853
2021-08-10,Texas,20179,100,3263345,53953
2021-08-11,Texas,21854,108,3285199,54061
2021-08-12,Texas,13193,139,3298392,54200
2021-08-13,Texas,17816,145,3316208,54345
2021-08-14,Texas,10909,96,3327117,54441
2021-08-15,Texas,5942,47,3333059,54488
2021-08-16,Texas,13830,49,3346889,54537
2021-08-17,Texas,25497,106,3372386,54643
2021-08-18,Texas,19905,176,3392291,54819
2021-08-19,Texas,18576,212,3410867,55031
2021-08-20,Texas,22650,198,3433517,55229
2021-08-21,Texas,18221,161,3451738,55390
2021-08-22,Texas,3880,60,3455618,55450
2021-08-23,Texas,11352,59,3466970,55509
2021-08-24,Texas,21065,210,3488035,55719
2021-08-25,Texas,23412,248,3511447,55967
2021-08-26,Texas,15643,261,3527090,56228
2021-08-27,Texas,21281,291,3548371,56519
2021-08-28,Texas,10568,222,3558939,56741
2021-08-29,Texas,3869,109,3562808,56850
2021-08-30,Texas,19479,125,3582287,56975
2021-08-31,Texas,22151,230,3604438,57205
2021-09-01,Texas,26427,328,3630865,57533
2021-09-02,Texas,19469,336,3650334,57869
2021-09-03,Texas,26795,288,3677129,58157
2021-09-04,Texas,16206,265,3693335,58422
2021-09-05,Texas,2910,150,3696245,58572
2021-09-06,Texas,4711,47,3700956,58619
2021-09-07,Texas,9763,169,3710719,58788
2021-09-08,Texas,42057,302,3752776,59090
2021-09-09,Texas,32054,402,3784830,59492
2021-09-10,Texas,18075,413,3802905,59905
2021-09-11,Texas,10414,316,3813319,60221
2021-09-12,Texas,2499,136,3815818,60357
2021-09-13,Texas,17493,118,3833311,60475
2021-09-14,Texas,24281,315,3857592,60790
2021-09-15,Texas,22741,417,3880333,61207
2021-09-16,Texas,16938,366,3897271,61573
2021-09-17,Texas,18404,358,3915675,61931
2021-09-18,Texas,9553,295,3925228,62226
2021-09-19,Texas,1527,97,3926755,62323
2021-09-20,Texas,12001,109,3938756,62432
2021-09-21,Texas,15953,346,3954709,62778
2021-09-22,Texas,17293,384,3972002,63162
2021-09-23,Texas,10644,446,3982646,63608
2021-09-24,Texas,16746,408,3999392,64016
2021-09-25,Texas,5846,258,4005238,64274
2021-09-26,Texas,5975,145,4011213,64419
2021-09-27,Texas,10454,119,4021667,64538
2021-09-28,Texas,14198,268,4035865,64806
2021-09-29,Texas,14257,385,4050122,65191
2021-09-30,Texas,9834,341,4059956,65532
2021-10-01,Texas,9519,326,4069475,65858
2021-10-02,Texas,6351,248,4075826,66106
2021-10-03,Texas,1131,128,4076957,66234
2021-10-04,Texas,7818,133,4084775,66367
2021-10-05,Texas,10642,271,4095417,66638
2021-10-06,Texas,12724,377,4108141,67015
2021-10-07,Texas,7954,252,4116095,67267
2021-10-08,Texas,7851,392,4123946,67659
2021-10-09,Texas,4999,230,4128945,67889
2021-10-10,Texas,1009,105,4129954,67994
2021-10-11,Texas,5448,63,4135402,68057
2021-10-12,Texas,9748,230,4145150,68287
2021-10-13,Texas,9697,300,4154847,68587
2021-10-14,Texas,5594,224,4160441,68811
2021-10-15,Texas,6830,260,4167271,69071
2021-10-16,Texas,3313,202,4170584,69273
2021-10-17,Texas,862,100,4171446,69373
2021-10-18,Texas,4987,69,4176433,69442
2021-10-19,Texas,6256,207,4182689,69649
2021-10-20,Texas,5850,255,4188539,69904
2021-10-21,Texas,5695,224,4194234,70128
2021-10-22,Texas,4266,227,4198500,70355
2021-10-23,Texas,2908,176,4201408,70531
2021-10-24,Texas,1201,62,4202609,70593
2021-10-25,Texas,4391,72,4207000,70665
2021-10-26,Texas,5519,150,4212519,70815
2021-10-27,Texas,4217,237,4216736,71052
2021-10-28,Texas,6101,162,4222837,71214
2021-10-29,Texas,4211,190,4227048,71404
2021-10-30,Texas,2971,61,4230019,71465
2021-10-31,Texas,398,52,4230417,71517
2021-11-01,Texas,3337,70,4233754,71587
2021-11-02,Texas,5172,121,4238926,71708
2021-11-03,Texas,4266,154,4243192,71862
2021-11-04,Texas,3613,125,4246805,71987
2021-11-05,Texas,3089,138,4249894,72125
2021-11-06,Texas,2220,110,4252114,72235
2021-11-07,Texas,789,43,4252903,72278
2021-11-08,Texas,2405,59,4255308,72337
2021-11-09,Texas,5709,102,4261017,72439
2021-11-10,Texas,2364,23,4263381,72462
2021-11-11,Texas,5882,282,4269263,72744
2021-11-12,Texas,3264,270,4272527,73014
2021-11-13,Texas,2809,68,4275336,73082
2021-11-14,Texas,486,28,4275822,73110
2021-11-15,Texas,3403,50,4279225,73160
2021-11-16,Texas,5082,75,4284307,73235
2021-11-17,Texas,4088,122,4288395,73357
2021-11-18,Texas,4283,140,4292678,73497
2021-11-19,Texas,3970,94,4296648,73591
2021-11-20,Texas,1466,73,4298114,73664
2021-11-21,Texas,782,25,4298896,73689
2021-11-22,Texas,4108,47,4303004,73736
2021-11-23,Texas,3958,96,4306962,73832
2021-11-24,Texas,5702,89,4312664,73921
2021-11-25,Texas,329,1,4312993,73922
2021-11-26,Texas,40,1,4313033,73923
2021-11-27,Texas,37,0,4313070,73923
2021-11-28,Texas,-6,0,4313064,73923
2021-11-29,Texas,8455,146,4321519,74069
2021-11-30,Texas,6107,76,4327626,74145
2021-12-01,Texas,4385,99,4332011,74244
2021-12-02,Texas,4316,102,4336327,74346
2021-12-03,Texas,4178,76,4340505,74422
2021-12-04,Texas,1920,63,4342425,74485
2021-12-05,Texas,964,27,4343389,74512
2021-12-06,Texas,3985,20,4347374,74532
2021-12-07,Texas,4979,57,4352353,74589
2021-12-08,Texas,4202,96,4356555,74685
2021-12-09,Texas,3591,82,4360146,74767
2021-12-10,Texas,17611,103,4377757,74870
2021-12-11,Texas,3783,25,4381540,74895
2021-12-12,Texas,1822,28,4383362,74923
2021-12-13,Texas,4668,25,4388030,74948
2021-12-14,Texas,5526,77,4393556,75025
2021-12-15,Texas,5543,87,4399099,75112
2021-12-16,Texas,5859,100,4404958,75212
2021-12-17,Texas,6289,98,4411247,75310
2021-12-18,Texas,6775,61,4418022,75371
2021-12-19,Texas,6536,21,4424558,75392
2021-12-20,Texas,10569,22,4435127,75414
2021-12-21,Texas,11203,58,4446330,75472
2021-12-22,Texas,11196,81,4457526,75553
2021-12-23,Texas,12248,82,4469774,75635
2021-12-24,Texas,39,0,4469813,75635
2021-12-25,Texas,0,0,4469813,75635
2021-12-26,Texas,0,0,4469813,75635
2021-12-27,Texas,53547,161,4523360,75796
2021-12-28,Texas,15411,81,4538771,75877
2021-12-29,Texas,15536,78,4554307,75955
2021-12-30,Texas,20069,106,4574376,76061
2021-12-31,Texas,505,1,4574881,76062
2022-01-01,Texas,3882,0,4578763,76062
2022-01-02,Texas,2843,0,4581606,76062
2022-01-03,Texas,164902,218,4746508,76280
2022-01-04,Texas,53990,67,4800498,76347
2022-01-05,Texas,47796,99,4848294,76446
2022-01-06,Texas,45676,123,4893970,76569
2022-01-07,Texas,53772,107,4947742,76676
2022-01-08,Texas,49172,94,4996914,76770
2022-01-09,Texas,40304,41,5037218,76811
2022-01-10,Texas,47856,28,5085074,76839
2022-01-11,Texas,56588,110,5141662,76949
2022-01-12,Texas,73895,145,5215557,77094
2022-01-13,Texas,72204,118,5287761,77212
2022-01-14,Texas,121020,135,5408781,77347
2022-01-15,Texas,63244,120,5472025,77467
2022-01-16,Texas,44397,49,5516422,77516
2022-01-17,Texas,74022,3,5590444,77519
2022-01-18,Texas,47956,140,5638400,77659
2022-01-19,Texas,57296,150,5695696,77809
2022-01-20,Texas,51163,177,5746859,77986
2022-01-21,Texas,62216,185,5809075,78171
2022-01-22,Texas,67047,155,5876122,78326
2022-01-23,Texas,58118,62,5934240,78388
2022-01-24,Texas,38924,62,5973164,78450
2022-01-25,Texas,45056,149,6018220,78599
2022-01-26,Texas,30734,288,6048954,78887
2022-01-27,Texas,34796,224,6083750,79111
2022-01-28,Texas,38682,213,6122432,79324
2022-01-29,Texas,44150,195,6166582,79519
2022-01-30,Texas,26235,102,6192817,79621
2022-01-31,Texas,26529,73,6219346,79694
2022-02-01,Texas,32721,240,6252067,79934
2022-02-02,Texas,28851,287,6280918,80221
2022-02-03,Texas,27945,297,6308863,80518
2022-02-04,Texas,22174,167,6331037,80685
2022-02-05,Texas,20191,187,6351228,80872
2022-02-06,Texas,13530,37,6364758,80909
2022-02-07,Texas,20655,71,6385413,80980
2022-02-08,Texas,15116,295,6400529,81275
2022-02-09,Texas,15252,284,6415781,81559
2022-02-10,Texas,16888,292,6432669,81851
2022-02-11,Texas,14569,250,6447238,82101
2022-02-12,Texas,10907,158,6458145,82259
2022-02-13,Texas,7636,198,6465781,82457
2022-02-14,Texas,8077,90,6473858,82547
2022-02-15,Texas,11596,243,6485454,82790
2022-02-16,Texas,8108,280,6493562,83070
2022-02-17,Texas,9396,280,6502958,83350
2022-02-18,Texas,11569,241,6514527,83591
2022-02-19,Texas,7874,191,6522401,83782
2022-02-20,Texas,1577,60,6523978,83842
2022-02-21,Texas,4774,41,6528752,83883
2022-02-22,Texas,6614,197,6535366,84080
2022-02-23,Texas,5410,239,6540776,84319
2022-02-24,Texas,6292,242,6547068,84561
2022-02-25,Texas,8054,178,6555122,84739
2022-02-26,Texas,4441,137,6559563,84876
2022-02-27,Texas,905,69,6560468,84945
2022-02-28,Texas,3961,55,6564429,85000
2022-03-01,Texas,1230,143,6565659,85143
2022-03-02,Texas,4010,203,6569669,85346
2022-03-03,Texas,4224,115,6573893,85461
2022-03-04,Texas,3979,234,6577872,85695
2022-03-05,Texas,3924,98,6581796,85793
2022-03-06,Texas,518,42,6582314,85835
2022-03-07,Texas,3516,43,6585830,85878
2022-03-08,Texas,4929,113,6590759,85991
2022-03-09,Texas,5136,126,6595895,86117
2022-03-10,Texas,5811,149,6601706,86266
2022-03-11,Texas,8159,100,6609865,86366
2022-03-12,Texas,3120,89,6612985,86455
2022-03-13,Texas,1111,36,6614096,86491
2022-03-14,Texas,1453,27,6615549,86518
2022-03-15,Texas,3216,71,6618765,86589
2022-03-16,Texas,2919,98,6621684,86687
2022-03-17,Texas,4842,119,6626526,86806
2022-03-18,Texas,3215,73,6629741,86879
2022-03-19,Texas,1436,59,6631177,86938
2022-03-20,Texas,2168,4,6633345,86942
2022-03-21,Texas,1946,45,6635291,86987
2022-03-22,Texas,5236,58,6640527,87045
2022-03-23,Texas,12299,75,6652826,87120
2022-03-24,Texas,6131,65,6658957,87185
2022-03-25,Texas,4254,59,6663211,87244
2022-03-26,Texas,4870,60,6668081,87304
2022-03-27,Texas,344,24,6668425,87328
2022-03-28,Texas,684,15,6669109,87343
2022-03-29,Texas,5303,50,6674412,87393
2022-03-30,Texas,2532,59,6676944,87452
2022-03-31,Texas,3614,55,6680558,87507
2022-04-01,Texas,2740,42,6683298,87549
2022-04-02,Texas,2783,31,6686081,87580
2022-04-03,Texas,912,14,6686993,87594
2022-04-04,Texas,2462,21,6689455,87615
2022-04-05,Texas,3132,34,6692587,87649
2022-04-06,Texas,2684,47,6695271,87696
2022-04-07,Texas,4062,39,6699333,87735
2022-04-08,Texas,2582,12,6701915,87747
2022-04-09,Texas,2556,49,6704471,87796
2022-04-10,Texas,872,0,6705343,87796
2022-04-11,Texas,1716,5,6707059,87801
2022-04-12,Texas,2438,42,6709497,87843
2022-04-13,Texas,3227,32,6712724,87875
2022-04-14,Texas,3032,21,6715756,87896
2022-04-15,Texas,50,90,6715806,87986
2022-04-16,Texas,0,0,6715806,87986
2022-04-17,Texas,0,0,6715806,87986
2022-04-18,Texas,6020,44,6721826,88030
2022-04-19,Texas,3379,49,6725205,88079
2022-04-20,Texas,2637,42,6727842,88121
2022-04-21,Texas,2817,23,6730659,88144
2022-04-22,Texas,3708,55,6734367,88199
2022-04-23,Texas,2276,7,6736643,88206
2022-04-24,Texas,1110,4,6737753,88210
2022-04-25,Texas,1243,4,6738996,88214
2022-04-26,Texas,2556,20,6741552,88234
2022-04-27,Texas,2513,16,6744065,88250
2022-04-28,Texas,2715,24,6746780,88274
2022-04-29,Texas,2823,17,6749603,88291
2022-04-30,Texas,2546,12,6752149,88303
2022-05-01,Texas,1478,2,6753627,88305
2022-05-02,Texas,2619,6,6756246,88311
2022-05-03,Texas,2240,13,6758486,88324
2022-05-04,Texas,2778,10,6761264,88334
2022-05-05,Texas,4472,12,6765736,88346
2022-05-06,Texas,2929,17,6768665,88363
2022-05-07,Texas,2726,12,6771391,88375
2022-05-08,Texas,1766,1,6773157,88376
2022-05-09,Texas,2460,1,6775617,88377
2022-05-10,Texas,2919,14,6778536,88391
2022-05-11,Texas,3301,23,6781837,88414
2022-05-12,Texas,4268,11,6786105,88425
2022-05-13,Texas,5832,14,6791937,88439
2022-05-14,Texas,2970,7,6794907,88446
2022-05-15,Texas,2080,4,6796987,88450
2022-05-16,Texas,2041,2,6799028,88452
2022-05-17,Texas,3152,10,6802180,88462
2022-05-18,Texas,4870,15,6807050,88477
2022-05-19,Texas,4883,19,6811933,88496
2022-05-20,Texas,5014,11,6816947,88507
2022-05-21,Texas,4237,3,6821184,88510
2022-05-22,Texas,4015,3,6825199,88513
2022-05-23,Texas,4510,6,6829709,88519
2022-05-24,Texas,3867,2,6833576,88521
2022-05-25,Texas,4630,16,6838206,88537
2022-05-26,Texas,5616,5,6843822,88542
2022-05-27,Texas,5370,11,6849192,88553
2022-05-28,Texas,0,0,6849192,88553
2022-05-29,Texas,0,0,6849192,88553
2022-05-30,Texas,0,0,6849192,88553
2022-05-31,Texas,19392,16,6868584,88569
2022-06-01,Texas,5034,3,6873618,88572
2022-06-02,Texas,6890,8,6880508,88580
2022-06-03,Texas,7484,11,6887992,88591
2022-06-04,Texas,7032,5,6895024,88596
2022-06-05,Texas,5755,3,6900779,88599
2022-06-06,Texas,5680,3,6906459,88602
2022-06-07,Texas,5768,13,6912227,88615
2022-06-08,Texas,7211,11,6919438,88626
2022-06-09,Texas,8226,26,6927664,88652
2022-06-10,Texas,6510,16,6934174,88668
2022-06-11,Texas,6897,8,6941071,88676
2022-06-12,Texas,5436,2,6946507,88678
2022-06-13,Texas,7715,6,6954222,88684
2022-06-14,Texas,7240,6,6961462,88690
2022-06-15,Texas,6883,17,6968345,88707
2022-06-16,Texas,8153,6,6976498,88713
2022-06-17,Texas,6186,14,6982684,88727
2022-06-18,Texas,5095,3,6987779,88730
2022-06-19,Texas,3565,12,6991344,88742
2022-06-20,Texas,3134,0,6994478,88742
2022-06-21,Texas,18048,18,7012526,88760
2022-06-22,Texas,7799,15,7020325,88775
2022-06-23,Texas,11357,19,7031682,88794
2022-06-24,Texas,11502,14,7043184,88808
2022-06-25,Texas,9150,18,7052334,88826
2022-06-26,Texas,9198,1,7061532,88827
2022-06-27,Texas,9840,11,7071372,88838
2022-06-28,Texas,10238,10,7081610,88848
2022-06-29,Texas,10419,25,7092029,88873
2022-06-30,Texas,13361,28,7105390,88901
2022-07-01,Texas,12942,22,7118332,88923
2022-07-02,Texas,0,0,7118332,88923
2022-07-03,Texas,0,0,7118332,88923
2022-07-04,Texas,350,0,7118682,88923
2022-07-05,Texas,36532,29,7155214,88952
2022-07-06,Texas,9450,23,7164664,88975
2022-07-07,Texas,11608,22,7176272,88997
2022-07-08,Texas,12042,29,7188314,89026
2022-07-09,Texas,12300,14,7200614,89040
2022-07-10,Texas,11120,5,7211734,89045
2022-07-11,Texas,12598,4,7224332,89049
2022-07-12,Texas,12160,24,7236492,89073
2022-07-13,Texas,12513,24,7249005,89097
2022-07-14,Texas,14455,13,7263460,89110
2022-07-15,Texas,14220,24,7277680,89134
2022-07-16,Texas,11645,21,7289325,89155
2022-07-17,Texas,9863,8,7299188,89163
2022-07-18,Texas,12093,11,7311281,89174
2022-07-19,Texas,10191,27,7321472,89201
2022-07-20,Texas,13447,8,7334919,89209
2022-07-21,Texas,12768,19,7347687,89228
2022-07-22,Texas,14695,40,7362382,89268
2022-07-23,Texas,10278,30,7372660,89298
2022-07-24,Texas,10109,11,7382769,89309
2022-07-25,Texas,11892,12,7394661,89321
2022-07-26,Texas,9950,25,7404611,89346
2022-07-27,Texas,11076,31,7415687,89377
2022-07-28,Texas,13894,22,7429581,89399
2022-07-29,Texas,13654,56,7443235,89455
2022-07-30,Texas,0,0,7443235,89455
2022-07-31,Texas,0,0,7443235,89455
2022-08-01,Texas,28424,62,7471659,89517
2022-08-02,Texas,14251,27,7485910,89544
2022-08-03,Texas,10266,48,7496176,89592
2022-08-04,Texas,11384,36,7507560,89628
2022-08-05,Texas,12348,15,7519908,89643
2022-08-06,Texas,0,0,7519908,89643
2022-08-07,Texas,0,0,7519908,89643
2022-08-08,Texas,23890,65,7543798,89708
2022-08-09,Texas,9076,45,7552874,89753
2022-08-10,Texas,10743,35,7563617,89788
2022-08-11,Texas,11416,31,7575033,89819
2022-08-12,Texas,13848,40,7588881,89859
2022-08-13,Texas,0,0,7588881,89859
2022-08-14,Texas,449,0,7589330,89859
2022-08-15,Texas,21841,49,7611171,89908
2022-08-16,Texas,8014,45,7619185,89953
2022-08-17,Texas,8803,42,7627988,89995
2022-08-18,Texas,10156,28,7638144,90023
2022-08-19,Texas,9191,51,7647335,90074
2022-08-20,Texas,0,0,7647335,90074
2022-08-21,Texas,0,0,7647335,90074
2022-08-22,Texas,19963,47,7667298,90121
2022-08-23,Texas,6402,29,7673700,90150
2022-08-24,Texas,7919,38,7681619,90188
2022-08-25,Texas,9081,39,7690700,90227
2022-08-26,Texas,9617,41,7700317,90268
2022-08-27,Texas,0,0,7700317,90268
